month,week,day,hour,load,deltafrequency,sysFreq
7,1,1,7,244,-0.204325784,49.79567422
7,1,1,8,227,0.054111176,50.05411118
7,1,1,9,227,0.054111176,50.05411118
7,1,1,10,182,0.178650829,50.17865083
7,1,1,11,221,-0.12750765,49.87249235
7,1,1,12,229,-0.025241689,49.97475831
7,1,1,13,219,0.032992847,50.03299285
7,1,1,14,212,0.023857564,50.02385756
7,1,2,1,117,0.5866805,50.5866805
7,1,2,2,160,-0.194183526,49.80581647
7,1,2,3,115,0.282734355,50.28273436
7,1,2,4,136,-0.111569194,49.88843081
7,1,2,5,167,-0.134124814,49.86587519
7,1,2,6,124,0.250559388,50.25055939
7,1,2,7,202,-0.279001889,49.72099811
7,1,2,8,225,-0.073859987,49.92614001
7,1,2,9,214,0.037140079,50.03714008
7,1,2,10,183,0.122398054,50.12239805
7,1,2,11,238,-0.166974304,49.8330257
7,1,2,12,212,0.088613807,50.08861381
7,1,2,13,184,0.109952249,50.10995225
7,1,2,14,181,0.011975857,50.01197586
7,1,2,15,252,-0.203573722,49.79642628
7,1,2,16,211,0.140399419,50.14039942
7,1,2,17,243,-0.095149742,49.90485026
7,1,2,18,234,0.027790129,50.02779013
7,1,3,1,110,0.814503416,50.81450342
7,1,3,2,136,-0.138133288,49.86186671
7,1,3,3,131,0.027577991,50.02757799
7,1,3,4,133,-0.010865314,49.98913469
7,1,3,5,111,0.143206791,50.14320679
7,1,3,6,157,-0.2117006,49.7882994
7,1,3,7,186,-0.112654609,49.88734539
7,1,3,8,181,0.019959761,50.01995976
7,1,3,9,255,-0.209679247,49.79032075
7,1,3,10,189,0.252316726,50.25231673
7,1,3,11,239,-0.151159697,49.8488403
7,1,3,12,223,0.051841676,50.05184168
7,1,3,13,240,-0.051180154,49.94881985
7,1,3,14,186,0.209770651,50.20977065
7,1,3,15,247,-0.178441881,49.82155812
7,1,3,16,214,0.111420237,50.11142024
7,1,3,17,202,0.042923367,50.04292337
7,1,3,18,222,-0.065093996,49.934906
7,1,4,1,157,0.299142152,50.29914215
7,1,4,2,103,0.378809136,50.37880914
7,1,4,3,164,-0.268750881,49.73124912
7,1,4,4,111,0.344998177,50.34499818
7,1,4,5,167,-0.242289987,49.75771001
7,1,4,6,162,0.022300721,50.02230072
7,1,4,7,193,-0.116056186,49.88394381
7,1,4,8,182,0.043670203,50.0436702
7,1,4,9,212,-0.102246701,49.8977533
7,1,4,10,236,-0.073478985,49.92652101
7,1,4,11,226,0.031970945,50.03197094
7,1,4,12,200,0.093930636,50.09393064
7,1,4,13,242,-0.125400086,49.87459991
7,1,4,14,252,-0.028672355,49.97132764
7,1,5,1,164,0.387706189,50.38770619
7,1,5,2,118,0.281669443,50.28166944
7,1,5,3,140,-0.113542527,49.88645747
7,1,5,4,145,-0.024915288,49.97508471
7,1,5,5,116,0.180635838,50.18063584
7,1,5,6,152,-0.171128689,49.82887131
7,1,5,7,191,-0.14753503,49.85246497
7,1,5,8,207,-0.055848762,49.94415124
7,1,5,9,233,-0.080627155,49.91937284
7,1,5,10,189,0.168211151,50.16821115
7,1,5,11,207,-0.062829857,49.93717014
7,1,5,12,189,0.068813653,50.06881365
7,1,5,13,188,0.003843316,50.00384332
7,1,5,14,202,-0.050077262,49.94992274
7,1,5,15,248,-0.134020138,49.86597986
7,1,5,16,229,0.059949012,50.05994901
7,1,5,17,239,-0.030231939,49.96976806
7,1,6,1,102,0.970474895,50.9704749
7,1,6,2,122,-0.11844973,49.88155027
7,1,6,3,157,-0.161076544,49.83892346
7,1,6,4,111,0.29943238,50.29943238
7,1,6,5,129,-0.100820003,49.89918
7,1,6,6,166,-0.16104882,49.83895118
7,1,6,7,200,-0.12283237,49.87716763
7,1,6,8,250,-0.144508671,49.85549133
7,1,6,9,181,0.275444703,50.2754447
7,1,6,10,209,-0.096800066,49.90319993
7,1,6,11,224,-0.0483846,49.9516154
7,1,6,12,198,0.09487943,50.09487943
7,1,6,13,240,-0.126445087,49.87355491
7,1,6,14,191,0.185364525,50.18536453
7,1,6,15,212,-0.071572691,49.92842731
7,1,6,16,184,0.109952249,50.10995225
7,1,6,17,201,-0.061110632,49.93888937
7,1,6,18,237,-0.109753421,49.89024658
7,1,7,1,128,0.615290824,50.61529082
7,1,7,2,107,0.141807574,50.14180757
7,1,7,3,122,-0.088837297,49.9111627
7,1,7,4,108,0.093663027,50.09366303
7,1,7,5,106,0.013632893,50.01363289
7,1,7,6,174,-0.282373264,49.71762674
7,1,7,7,196,-0.081101805,49.9188982
7,1,7,8,230,-0.106810756,49.89318924
7,1,7,9,200,0.108381503,50.1083815
7,1,7,10,207,-0.024433833,49.97556617
7,1,7,11,255,-0.13600816,49.86399184
7,2,1,1,107,0.999405759,50.99940576
7,2,1,2,128,-0.118542269,49.88145773
7,2,1,3,173,-0.187944803,49.8120552
7,2,1,4,152,0.099825068,50.09982507
7,2,1,5,129,0.128825559,50.12882556
7,2,1,6,139,-0.051981536,49.94801846
7,2,1,7,247,-0.315929887,49.68407011
7,2,1,8,242,0.014928582,50.01492858
7,2,1,9,241,0.002998105,50.00299811
7,2,1,10,245,-0.011796626,49.98820337
7,2,1,11,230,0.047122393,50.04712239
7,2,1,12,187,0.166146332,50.16614633
7,2,1,13,186,0.003884642,50.00388464
7,2,2,1,119,0.406810123,50.40681012
7,2,2,2,160,-0.185151734,49.81484827
7,2,2,3,153,0.033057539,50.03305754
7,2,2,4,167,-0.060572497,49.9394275
7,2,2,5,134,0.177939781,50.17793978
7,2,2,6,178,-0.178606222,49.82139378
7,2,2,7,244,-0.195442054,49.80455795
7,2,2,8,228,0.050704797,50.0507048
7,2,2,9,216,0.040141297,50.0401413
7,2,2,10,247,-0.090683579,49.90931642
7,2,2,11,187,0.231832092,50.23183209
7,2,2,12,205,-0.063442831,49.93655717
7,2,2,13,197,0.029341862,50.02934186
7,2,3,1,167,0.129798207,50.12979821
7,2,3,2,173,-0.025059307,49.97494069
7,2,3,3,106,0.45670193,50.45670193
7,2,3,4,122,-0.094759784,49.90524022
7,2,3,5,125,-0.01734104,49.98265896
7,2,3,6,159,-0.154506126,49.84549387
7,2,3,7,205,-0.162131679,49.83786832
7,2,3,8,191,0.052961293,50.05296129
7,2,3,9,241,-0.14990526,49.85009474
7,2,3,10,223,0.058321885,50.05832188
7,2,3,11,185,0.14841431,50.14841431
7,2,4,1,123,0.364208844,50.36420884
7,2,4,2,158,-0.160057072,49.83994293
7,2,4,3,150,0.038535645,50.03853565
7,2,4,4,144,0.030105973,50.03010597
7,2,4,5,136,0.04250255,50.04250255
7,2,4,6,177,-0.167368799,49.8326312
7,2,4,7,181,-0.015967809,49.98403219
7,2,4,8,220,-0.128087231,49.87191277
7,2,4,9,251,-0.089238422,49.91076158
7,2,4,10,225,0.083493899,50.0834939
7,2,4,11,195,0.111160516,50.11116052
7,2,4,12,216,-0.07024727,49.92975273
7,2,4,13,236,-0.061232488,49.93876751
7,2,4,14,204,0.113340134,50.11334013
7,2,4,15,228,-0.076057195,49.9239428
7,2,4,16,211,0.058214393,50.05821439
7,2,5,1,122,0.527101298,50.5271013
7,2,5,2,172,-0.210041672,49.78995833
7,2,5,3,161,0.049366316,50.04936632
7,2,5,4,153,0.037780045,50.03778004
7,2,5,5,156,-0.013895064,49.98610494
7,2,5,6,173,-0.07100137,49.92899863
7,2,5,7,237,-0.195117192,49.80488281
7,2,5,8,228,0.028521448,50.02852145
7,2,5,9,210,0.061932287,50.06193229
7,2,5,10,242,-0.095542923,49.90445708
7,2,5,11,204,0.134591409,50.13459141
7,2,6,1,157,0.216302787,50.21630279
7,2,6,2,115,0.263885398,50.2638854
7,2,6,3,119,-0.024287172,49.97571283
7,2,6,4,120,-0.006021195,49.99397881
7,2,6,5,106,0.095430254,50.09543025
7,2,6,6,175,-0.284888522,49.71511148
7,2,6,7,229,-0.170381402,49.8296186
7,2,6,8,253,-0.068541662,49.93145834
7,2,6,9,211,0.143823795,50.1438238
7,2,6,10,232,-0.065402631,49.93459737
7,2,6,11,255,-0.065170577,49.93482942
7,2,6,12,194,0.227191467,50.22719147
7,2,6,13,189,0.019114904,50.0191149
7,2,6,14,242,-0.158242966,49.84175703
7,2,6,15,203,0.138813748,50.13881375
7,2,6,16,191,0.045395394,50.04539539
7,2,6,17,189,0.007645961,50.00764596
7,2,7,1,107,0.553724812,50.55372481
7,2,7,2,157,-0.230109348,49.76989065
7,2,7,3,123,0.199727431,50.19972743
7,2,7,4,119,0.024287172,50.02428717
7,2,7,5,118,0.006123249,50.00612325
7,2,7,6,119,-0.006071793,49.99392821
7,2,7,7,246,-0.373020349,49.62697965
7,2,7,8,189,0.2179099,50.2179099
7,2,7,9,243,-0.160565189,49.83943481
7,2,7,10,250,-0.020231214,49.97976879
7,2,7,11,239,0.033255133,50.03325513
7,2,7,12,220,0.062401471,50.06240147
7,2,7,13,220,0.062401471,50.06240147
7,3,1,1,176,0.180635838,50.18063584
7,3,1,2,155,0.09789297,50.09789297
7,3,1,3,116,0.242924058,50.24292406
7,3,1,4,128,-0.067738439,49.93226156
7,3,1,5,108,0.133804325,50.13380432
7,3,1,6,139,-0.161142762,49.83885724
7,3,1,7,187,-0.185465673,49.81453433
7,3,1,8,217,-0.099890786,49.90010921
7,3,1,9,225,-0.02569043,49.97430957
7,3,1,10,222,0.009764099,50.0097641
7,3,1,11,234,-0.037053505,49.96294649
7,3,2,1,168,0.283856317,50.28385632
7,3,2,2,168,0.283856317,50.28385632
7,3,2,3,102,0.467528052,50.46752805
7,3,2,4,178,-0.308501656,49.69149834
7,3,2,5,153,0.118062639,50.11806264
7,3,2,6,152,0.004753575,50.00475357
7,3,2,7,198,-0.167863607,49.83213639
7,3,2,8,214,-0.054021933,49.94597807
7,3,2,9,249,-0.101562319,49.89843768
7,3,2,10,197,0.190722103,50.1907221
7,3,2,11,252,-0.157697954,49.84230205
7,3,2,12,212,0.136328934,50.13632893
7,3,2,13,194,0.067040105,50.0670401
7,3,2,14,246,-0.152732741,49.84726726
7,3,2,15,256,-0.02822435,49.97177565
7,3,2,16,217,0.129858022,50.12985802
7,3,3,1,154,0.295585917,50.29558592
7,3,3,2,121,0.197057278,50.19705728
7,3,3,3,125,-0.023121387,49.97687861
7,3,3,4,171,-0.194368387,49.80563161
7,3,3,5,128,0.242729408,50.24272941
7,3,3,6,161,-0.148098948,49.85190105
7,3,3,7,202,-0.146654839,49.85334516
7,3,3,8,217,-0.049945393,49.95005461
7,3,3,9,222,-0.016273499,49.9837265
7,3,3,10,199,0.083510036,50.08351004
7,3,3,11,254,-0.156456238,49.84354376
7,3,3,12,240,0.042148362,50.04214836
7,3,3,13,200,0.144508671,50.14450867
7,3,3,14,247,-0.137488006,49.86251199
7,3,3,15,184,0.247392561,50.24739256
7,3,4,1,123,0.358334508,50.35833451
7,3,4,2,172,-0.205840839,49.79415916
7,3,4,3,149,0.111533538,50.11153354
7,3,4,4,157,-0.036817496,49.9631825
7,3,4,5,132,0.136845332,50.13684533
7,3,4,6,114,0.114085793,50.11408579
7,3,4,7,212,-0.334005889,49.66599411
7,3,4,8,249,-0.10736588,49.89263412
7,3,4,9,186,0.244732426,50.24473243
7,3,4,10,202,-0.057231157,49.94276884
7,3,4,11,181,0.083830997,50.083831
7,3,5,1,147,0.167118871,50.16711887
7,3,5,2,134,0.070097489,50.07009749
7,3,5,3,124,0.058269625,50.05826963
7,3,5,4,133,-0.048893911,49.95110609
7,3,5,5,178,-0.182665454,49.81733455
7,3,5,6,131,0.259233111,50.25923311
7,3,5,7,254,-0.349893041,49.65010696
7,3,5,8,205,0.172705484,50.17270548
7,3,5,9,196,0.033178011,50.03317801
7,3,5,10,211,-0.051365641,49.94863436
7,3,5,11,229,-0.056793801,49.9432062
7,3,5,12,243,-0.041628012,49.95837199
7,3,5,13,229,0.044172956,50.04417296
7,3,5,14,255,-0.073671087,49.92632891
7,3,5,15,216,0.130459216,50.13045922
7,3,5,16,181,0.139718328,50.13971833
7,3,5,17,218,-0.122633505,49.8773665
7,3,5,18,236,-0.055109239,49.94489076
7,3,6,1,111,0.813674947,50.81367495
7,3,6,2,154,-0.201749118,49.79825088
7,3,6,3,151,0.014355166,50.01435517
7,3,6,4,119,0.194297372,50.19429737
7,3,6,5,111,0.052075197,50.0520752
7,3,6,6,114,-0.019014299,49.9809857
7,3,6,7,218,-0.344699581,49.65530042
7,3,6,8,202,0.057231157,50.05723116
7,3,6,9,218,-0.053030705,49.9469693
7,3,6,10,182,0.142920663,50.14292066
7,3,6,11,244,-0.183597081,49.81640292
7,3,6,12,228,0.050704797,50.0507048
7,3,6,13,246,-0.052869026,49.94713097
7,3,7,1,144,0.511801541,50.51180154
7,3,7,2,112,0.206440958,50.20644096
7,3,7,3,116,-0.024915288,49.97508471
7,3,7,4,172,-0.235246673,49.76475333
7,3,7,5,162,0.044601442,50.04460144
7,3,7,6,117,0.277901289,50.27790129
7,3,7,7,238,-0.367343469,49.63265653
7,3,7,8,229,0.0283969,50.0283969
7,3,7,9,251,-0.063330493,49.93666951
7,3,7,10,211,0.136975043,50.13697504
7,3,7,11,200,0.039739884,50.03973988
7,3,7,12,189,0.042052788,50.04205279
7,3,7,13,202,-0.046500315,49.95349969
7,3,7,14,205,-0.010573805,49.98942619
7,3,7,15,195,0.037053505,50.03705351
7,3,7,16,210,-0.051610239,49.94838976
7,3,7,17,230,-0.062829857,49.93717014
7,4,1,1,122,0.639628542,50.63962854
7,4,1,2,175,-0.218827415,49.78117258
7,4,1,3,129,0.257651118,50.25765112
7,4,1,4,103,0.182389584,50.18238958
7,4,1,5,178,-0.304442424,49.69555758
7,4,1,6,150,0.134874759,50.13487476
7,4,1,7,224,-0.238697358,49.76130264
7,4,1,8,187,0.142963123,50.14296312
7,4,1,9,250,-0.182080925,49.81791908
7,4,1,10,225,0.080282595,50.08028259
7,4,1,11,186,0.151501026,50.15150103
7,4,1,12,192,-0.02257948,49.97742052
7,4,1,13,209,-0.058771469,49.94122853
7,4,1,14,197,0.044012793,50.04401279
7,4,1,15,224,-0.087092279,49.91290772
7,4,1,16,243,-0.056495159,49.94350484
7,4,2,1,128,0.649160043,50.64916004
7,4,2,2,171,-0.181692188,49.81830781
7,4,2,3,143,0.14147702,50.14147702
7,4,2,4,122,0.124372216,50.12437222
7,4,2,5,140,-0.092898431,49.90710157
7,4,2,6,137,0.015822117,50.01582212
7,4,2,7,181,-0.175645898,49.8243541
7,4,2,8,199,-0.06535568,49.93464432
7,4,2,9,212,-0.044306904,49.9556931
7,4,2,10,229,-0.053638589,49.94636141
7,4,2,11,197,0.117367448,50.11736745
7,4,2,12,251,-0.155447574,49.84455243
7,4,2,13,238,0.039466654,50.03946665
7,4,2,14,250,-0.034682081,49.96531792
7,4,2,15,216,0.113733676,50.11373368
7,4,2,16,225,-0.028901734,49.97109827
7,4,2,17,210,0.051610239,50.05161024
7,4,2,18,231,-0.065685759,49.93431424
7,4,3,1,153,0.368355435,50.36835543
7,4,3,2,144,0.04515896,50.04515896
7,4,3,3,104,0.277901289,50.27790129
7,4,3,4,151,-0.2248976,49.7751024
7,4,3,5,116,0.21800877,50.21800877
7,4,3,6,173,-0.238063417,49.76193658
7,4,3,7,223,-0.162005236,49.83799476
7,4,3,8,227,-0.012732041,49.98726796
7,4,3,9,197,0.110031983,50.11003198
7,4,3,10,204,-0.024793154,49.97520685
7,4,3,11,182,0.087340405,50.08734041
7,4,3,12,228,-0.14577629,49.85422371
7,4,3,13,248,-0.058269625,49.94173037
7,4,3,14,190,0.220565866,50.22056587
7,4,3,15,214,-0.081032899,49.9189671
7,4,3,16,239,-0.075579849,49.92442015
7,4,3,17,202,0.13234705,50.13234705
7,4,3,18,210,-0.027525461,49.97247454
7,4,4,1,158,0.237799078,50.23779908
7,4,4,2,147,0.05406787,50.05406787
7,4,4,3,158,-0.050303651,49.94969635
7,4,4,4,148,0.048820497,50.0488205
7,4,4,5,122,0.153984649,50.15398465
7,4,4,6,112,0.064512799,50.0645128
7,4,4,7,223,-0.359651624,49.64034838
7,4,4,8,213,0.033922223,50.03392222
7,4,4,9,253,-0.114236103,49.8857639
7,4,4,10,234,0.05866805,50.05866805
7,4,4,11,242,-0.023885731,49.97611427
7,4,4,12,245,-0.00884747,49.99115253
7,4,4,13,229,0.050483378,50.05048338
7,4,4,14,240,-0.03311657,49.96688343
7,4,4,15,200,0.144508671,50.14450867
7,4,4,16,213,-0.04409889,49.95590111
7,4,4,17,250,-0.106936416,49.89306358
7,4,5,1,113,0.876003888,50.87600389
7,4,5,2,128,-0.084673049,49.91532695
7,4,5,3,123,0.029371681,50.02937168
7,4,5,4,174,-0.211779948,49.78822005
7,4,5,5,119,0.333948608,50.33394861
7,4,5,6,103,0.112239744,50.11223974
7,4,5,7,233,-0.403135776,49.59686422
7,4,5,8,232,0.003114411,50.00311441
7,4,5,9,240,-0.024084778,49.97591522
7,4,5,10,218,0.072917219,50.07291722
7,4,5,11,187,0.119779914,50.11977991
7,4,5,12,256,-0.194748013,49.80525199
7,4,5,13,189,0.256139707,50.25613971
7,4,5,14,240,-0.153540462,49.84645954
7,4,6,1,136,0.552533152,50.55253315
7,4,6,2,149,-0.063040695,49.9369593
7,4,6,3,109,0.265153524,50.26515352
7,4,6,4,142,-0.167915004,49.832085
7,4,6,5,127,0.085339766,50.08533977
7,4,6,6,114,0.082395295,50.08239529
7,4,6,7,218,-0.344699581,49.65530042
7,4,6,8,217,0.003329693,50.00332969
7,4,6,9,215,0.006721334,50.00672133
7,4,6,10,217,-0.006659386,49.99334061
7,4,6,11,211,0.020546256,50.02054626
7,4,6,12,187,0.092732837,50.09273284
7,4,7,1,156,0.143582333,50.14358233
7,4,7,2,111,0.292922981,50.29292298
7,4,7,3,127,-0.091029084,49.90897092
7,4,7,4,172,-0.189037505,49.81096249
7,4,7,5,177,-0.020410829,49.97958917
7,4,7,6,132,0.246321597,50.2463216
7,4,7,7,230,-0.307866298,49.6921337
7,4,7,8,237,-0.021340943,49.97865906
7,4,7,9,225,0.038535645,50.03853565
7,4,7,10,199,0.094402649,50.09440265
7,4,7,11,186,0.050500342,50.05050034
7,4,7,12,208,-0.076422855,49.92357715
7,4,7,13,238,-0.091076893,49.90892311
7,4,7,14,230,0.025131943,50.02513194
8,1,1,1,178,0.211080081,50.21108008
8,1,1,2,171,0.029577798,50.0295778
8,1,1,3,107,0.432175463,50.43217546
8,1,1,4,161,-0.242343733,49.75765627
8,1,1,5,165,-0.017516202,49.9824838
8,1,1,6,121,0.262743037,50.26274304
8,1,1,7,214,-0.314002485,49.68599751
8,1,1,8,235,-0.064567704,49.9354323
8,1,1,9,247,-0.035103321,49.96489668
8,1,1,10,215,0.107541336,50.10754134
8,1,1,11,213,0.006784445,50.00678444
8,1,2,1,174,0.161949372,50.16194937
8,1,2,2,142,0.162826671,50.16282667
8,1,2,3,132,0.054738133,50.05473813
8,1,2,4,142,-0.050883335,49.94911667
8,1,2,5,159,-0.077253063,49.92274694
8,1,2,6,161,-0.008975694,49.99102431
8,1,2,7,222,-0.198536687,49.80146331
8,1,2,8,236,-0.042862741,49.95713726
8,1,2,9,254,-0.05120386,49.94879614
8,1,2,10,232,0.068517042,50.06851704
8,1,2,11,181,0.203589563,50.20358956
8,1,2,12,248,-0.195203244,49.80479676
8,1,2,13,201,0.168952923,50.16895292
8,1,2,14,209,-0.027657162,49.97234284
8,1,2,15,239,-0.090695818,49.90930418
8,1,2,16,212,0.092022031,50.09202203
8,1,2,17,189,0.087928556,50.08792856
8,1,3,1,111,0.507733167,50.50773317
8,1,3,2,154,-0.201749118,49.79825088
8,1,3,3,119,0.212512751,50.21251275
8,1,3,4,121,-0.011942865,49.98805713
8,1,3,5,161,-0.179513876,49.82048612
8,1,3,6,172,-0.046209168,49.95379083
8,1,3,7,185,-0.050773317,49.94922668
8,1,3,8,238,-0.160902511,49.83909749
8,1,3,9,189,0.187326054,50.18732605
8,1,3,10,251,-0.178476844,49.82152316
8,1,3,11,233,0.0558188,50.0558188
8,1,3,12,256,-0.064916004,49.935084
8,1,3,13,198,0.211654113,50.21165411
8,1,3,14,248,-0.145674063,49.85432594
8,1,3,15,250,-0.005780347,49.99421965
8,1,3,16,183,0.26453773,50.26453773
8,1,3,17,228,-0.142607241,49.85739276
8,1,3,18,225,0.009633911,50.00963391
8,1,4,1,154,0.333120637,50.33312064
8,1,4,2,158,-0.018292237,49.98170776
8,1,4,3,134,0.12941075,50.12941075
8,1,4,4,160,-0.117413295,49.88258671
8,1,4,5,118,0.257176448,50.25717645
8,1,4,6,128,-0.056448699,49.9435513
8,1,4,7,183,-0.217157838,49.78284216
8,1,4,8,227,-0.140052456,49.85994754
8,1,4,9,235,-0.024597221,49.97540278
8,1,4,10,254,-0.054048519,49.94595148
8,1,4,11,252,0.005734471,50.00573447
8,1,5,1,122,0.769923245,50.76992324
8,1,5,2,114,0.050704797,50.0507048
8,1,5,3,157,-0.197894039,49.80210596
8,1,5,4,139,0.093566765,50.09356677
8,1,5,5,166,-0.117522112,49.88247789
8,1,5,6,131,0.193045934,50.19304593
8,1,5,7,244,-0.334620487,49.66537951
8,1,5,8,242,0.005971433,50.00597143
8,1,5,9,248,-0.017480888,49.98251911
8,1,5,10,205,0.151557874,50.15155787
8,1,5,11,217,-0.039956314,49.96004369
8,1,6,1,154,0.295585917,50.29558592
8,1,6,2,174,-0.08305096,49.91694904
8,1,6,3,160,0.063222543,50.06322254
8,1,6,4,145,0.074745864,50.07474586
8,1,6,5,145,0.074745864,50.07474586
8,1,6,6,161,-0.071805551,49.92819445
8,1,6,7,197,-0.132038379,49.86796162
8,1,6,8,197,-0.132038379,49.86796162
8,1,6,9,226,-0.09271574,49.90728426
8,1,6,10,243,-0.0505483,49.9494517
8,1,6,11,253,-0.028559026,49.97144097
8,1,6,12,214,0.131678461,50.13167846
8,1,6,13,225,-0.035324342,49.96467566
8,1,6,14,194,0.115457958,50.11545796
8,1,6,15,237,-0.131094364,49.86890564
8,1,6,16,212,0.085205584,50.08520558
8,1,6,17,209,0.010371436,50.01037144
8,1,6,18,249,-0.116071221,49.88392878
8,1,7,1,168,0.348369116,50.34836912
8,1,7,2,102,0.467528052,50.46752805
8,1,7,3,143,-0.207162779,49.79283722
8,1,7,4,176,-0.135476879,49.86452312
8,1,7,5,114,0.392962174,50.39296217
8,1,7,6,129,-0.084016669,49.91598333
8,1,7,7,240,-0.334176301,49.6658237
8,1,7,8,206,0.119254728,50.11925473
8,1,7,9,205,0.003524602,50.0035246
8,1,7,10,247,-0.122861623,49.87713838
8,1,7,11,255,-0.022668027,49.97733197
8,1,7,12,197,0.2127285,50.2127285
8,1,7,13,208,-0.038211427,49.96178857
8,1,7,14,195,0.048169557,50.04816956
8,1,7,15,196,-0.003686446,49.99631355
8,1,7,16,201,-0.017973715,49.98202628
8,1,7,17,202,-0.003576947,49.99642305
8,1,7,18,228,-0.082395295,49.91760471
8,2,1,1,102,0.892553553,50.89255355
8,2,1,2,109,-0.046401867,49.95359813
8,2,1,3,131,-0.121343158,49.87865684
8,2,1,4,166,-0.152343478,49.84765652
8,2,1,5,177,-0.044903824,49.95509618
8,2,1,6,177,-0.044903824,49.95509618
8,2,1,7,215,-0.127705337,49.87229466
8,2,1,8,256,-0.115719834,49.88428017
8,2,1,9,218,0.125947924,50.12594792
8,2,1,10,207,0.038396024,50.03839602
8,2,1,11,215,-0.026885334,49.97311467
8,2,2,1,177,0.155122302,50.1551223
8,2,2,2,147,0.147457827,50.14745783
8,2,2,3,174,-0.112118796,49.8878812
8,2,2,4,163,0.048760594,50.04876059
8,2,2,5,114,0.31056688,50.31056688
8,2,2,6,170,-0.238014281,49.76198572
8,2,2,7,246,-0.223224776,49.77677522
8,2,2,8,198,0.175162025,50.17516202
8,2,2,9,253,-0.157074642,49.84292536
8,2,2,10,229,0.075725068,50.07572507
8,2,2,11,202,0.096577577,50.09657758
8,2,3,1,179,0.092840766,50.09284077
8,2,3,2,112,0.432235756,50.43223576
8,2,3,3,149,-0.179423517,49.82057648
8,2,3,4,149,-0.179423517,49.82057648
8,2,3,5,118,0.189820711,50.18982071
8,2,3,6,147,-0.142542566,49.85745743
8,2,3,7,213,-0.223886673,49.77611333
8,2,3,8,236,-0.070417361,49.92958264
8,2,3,9,254,-0.05120386,49.94879614
8,2,3,10,186,0.264155634,50.26415563
8,2,3,11,220,-0.111665791,49.88833421
8,2,3,12,228,-0.025352398,49.9746476
8,2,3,13,198,0.109476266,50.10947627
8,2,3,14,224,-0.083866639,49.91613336
8,2,3,15,232,-0.024915288,49.97508471
8,2,3,16,203,0.103220479,50.10322048
8,2,3,17,209,-0.020742871,49.97925713
8,2,4,1,112,0.625774154,50.62577415
8,2,4,2,178,-0.267909333,49.73209067
8,2,4,3,109,0.457389829,50.45738983
8,2,4,4,139,-0.155944608,49.84405539
8,2,4,5,160,-0.094833815,49.90516618
8,2,4,6,108,0.347891244,50.34789124
8,2,4,7,211,-0.352710736,49.64728926
8,2,4,8,251,-0.115146351,49.88485365
8,2,4,9,185,0.257772223,50.25777222
8,2,4,10,186,-0.003884642,49.99611536
8,2,4,11,243,-0.169485478,49.83051452
8,2,5,1,119,0.752902317,50.75290232
8,2,5,2,125,-0.034682081,49.96531792
8,2,5,3,106,0.129512488,50.12951249
8,2,5,4,115,-0.056546871,49.94345313
8,2,5,5,104,0.076422855,50.07642285
8,2,5,6,116,-0.074745864,49.92525414
8,2,5,7,221,-0.343289828,49.65671017
8,2,5,8,204,0.060211946,50.06021195
8,2,5,9,187,0.065685759,50.06568576
8,2,5,10,211,-0.082185026,49.91781497
8,2,5,11,226,-0.047956417,49.95204358
8,2,5,12,221,0.016347135,50.01634713
8,2,5,13,207,0.048867666,50.04886767
8,2,5,14,184,0.090317919,50.09031792
8,2,6,1,118,0.404134418,50.40413442
8,2,6,2,127,-0.05120386,49.94879614
8,2,6,3,144,-0.085300257,49.91469974
8,2,6,4,162,-0.080282595,49.91971741
8,2,6,5,156,0.027790129,50.02779013
8,2,6,6,150,0.028901734,50.02890173
8,2,6,7,204,-0.191261476,49.80873852
8,2,6,8,232,-0.087203508,49.91279649
8,2,6,9,209,0.07951434,50.07951434
8,2,6,10,209,0.07951434,50.07951434
8,2,6,11,202,0.025038631,50.02503863
8,2,7,1,157,0.207098413,50.20709841
8,2,7,2,103,0.378809136,50.37880914
8,2,7,3,134,-0.167155552,49.83284445
8,2,7,4,157,-0.1058503,49.8941497
8,2,7,5,169,-0.051304853,49.94869515
8,2,7,6,152,0.08081077,50.08081077
8,2,7,7,235,-0.255196163,49.74480384
8,2,7,8,204,0.109798255,50.10979825
8,2,7,9,205,-0.003524602,49.9964754
8,2,7,10,237,-0.097558596,49.9024414
8,2,7,11,204,0.116882013,50.11688201
8,3,1,1,111,0.60537416,50.60537416
8,3,1,2,133,-0.119518449,49.88048155
8,3,1,3,165,-0.14012962,49.85987038
8,3,1,4,114,0.323243079,50.32324308
8,3,1,5,135,-0.112395633,49.88760437
8,3,1,6,121,0.083600057,50.08360006
8,3,1,7,184,-0.247392561,49.75260744
8,3,1,8,241,-0.170891996,49.829108
8,3,1,9,251,-0.028786588,49.97121341
8,3,1,10,226,0.079927362,50.07992736
8,3,1,11,181,0.17963785,50.17963785
8,3,1,12,217,-0.119868943,49.88013106
8,3,1,13,200,0.061416185,50.06141618
8,3,1,14,195,0.018526753,50.01852675
8,3,1,15,195,0.018526753,50.01852675
8,3,1,16,245,-0.147457827,49.85254217
8,3,1,17,232,0.040487343,50.04048734
8,3,1,18,211,0.071911898,50.0719119
8,3,2,1,108,0.689092271,50.68909227
8,3,2,2,160,-0.23482659,49.76517341
8,3,2,3,144,0.080282595,50.08028259
8,3,2,4,152,-0.038028598,49.9619714
8,3,2,5,169,-0.072681876,49.92731812
